type,region,viewer_index,cycle,target_label,target_url,game_id,request_start_ms,request_started_at,request_started_at_offset_ms,status,ttfb_ms,total_ms,body_bytes,body_hash_short,cf_cache_status,cf_ray,age,cache_control,server,server_timing,x_worker_cache,x_arch,x_replay_play_index,x_upstream_cache,content_encoding
request,us-east-1,15,12,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435369400,2026-05-10 17:49:29.400000+00:00,379970,200,235.07,246.99,1467160,7aa34f9009ec,,9f9ac7e2ce5ac06c-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=153, percentiles;dur=6, render;dur=0, total;dur=162, cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=211",,baseline,,,br
request,us-east-1,16,12,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435370814,2026-05-10 17:49:30.814000+00:00,381384,200,89.2,213.22,1523688,3620188e336e,,9f9ac7eb9869c06c-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=28, percentiles;dur=3, render;dur=0, total;dur=31, cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=63",,tiered,,HIT,br
request,us-east-1,11,12,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435373180,2026-05-10 17:49:33.180000+00:00,383750,200,144.76,145.55,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,7,13,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435373290,2026-05-10 17:49:33.290000+00:00,383860,200,69.05,195.72,1523688,3620188e336e,,9f9ac7fb1a0cc06c-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=6, percentiles;dur=4, render;dur=0, total;dur=10, cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=42",,tiered,,HIT,br
request,us-east-1,3,12,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435374472,2026-05-10 17:49:34.472000+00:00,385042,200,27.12,35.16,1467160,7aa34f9009ec,HIT,9f9ac8027fafc06c-IAD,4,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,us-east-1,10,12,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435374818,2026-05-10 17:49:34.818000+00:00,385388,200,63.12,186.36,1523688,3620188e336e,,9f9ac804ad24c06c-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=6, percentiles;dur=4, render;dur=0, total;dur=10, cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=38",,tiered,,HIT,br
request,us-east-1,13,12,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435377236,2026-05-10 17:49:37.236000+00:00,387806,200,75.07,109.96,1523688,3620188e336e,,9f9ac813cc16c06c-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=6, percentiles;dur=4, render;dur=0, total;dur=10, cfEdge;dur=7,cfOrigin;dur=0,cfWorker;dur=48",,tiered,,HIT,br
request,us-east-1,4,13,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435382753,2026-05-10 17:49:42.753000+00:00,393323,200,223.81,352.72,1523688,3620188e336e,,9f9ac8364c6cd67f-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=11, percentiles;dur=5, render;dur=0, total;dur=16, cfEdge;dur=115,cfOrigin;dur=0,cfWorker;dur=79",,tiered,,HIT,br
request,us-east-1,9,13,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435387589,2026-05-10 17:49:47.589000+00:00,398159,200,240.02,275.29,1467160,7aa34f9009ec,HIT,9f9ac85489e1c9a4-IAD,18,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=7, cfCacheStatus;desc=""HIT"", cfEdge;dur=194,cfOrigin;dur=0,cfWorker;dur=15",HIT,baseline,,,br
request,us-east-1,2,12,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435387959,2026-05-10 17:49:47.959000+00:00,398529,200,176.66,177.36,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,12,13,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435389036,2026-05-10 17:49:49.036000+00:00,399606,200,29.86,68.08,1467160,7aa34f9009ec,HIT,9f9ac85d8f54c9a4-IAD,19,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=6",HIT,baseline,,,br
request,us-east-1,0,13,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435391619,2026-05-10 17:49:51.619000+00:00,402189,200,33.63,38.59,1467160,7aa34f9009ec,HIT,9f9ac86dad95c9a4-IAD,22,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,us-east-1,6,13,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435395223,2026-05-10 17:49:55.223000+00:00,405793,200,29.74,144.87,1467160,7aa34f9009ec,HIT,9f9ac8842b20c9a4-IAD,25,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,us-east-1,1,13,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435396243,2026-05-10 17:49:56.243000+00:00,406813,200,134.17,140.69,1523688,3620188e336e,,9f9ac88a8bfdc9a4-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=11, percentiles;dur=10, render;dur=0, total;dur=21, cfEdge;dur=8,cfOrigin;dur=0,cfWorker;dur=104",,tiered,,HIT,br
request,us-east-1,5,13,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435397249,2026-05-10 17:49:57.249000+00:00,407819,200,241.75,242.48,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,8,13,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435397829,2026-05-10 17:49:57.829000+00:00,408399,200,150.14,150.73,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,7,14,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435398590,2026-05-10 17:49:58.590000+00:00,409160,200,120.25,136.76,1523688,3620188e336e,,9f9ac8993e9dc9a4-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=9, percentiles;dur=5, render;dur=0, total;dur=14, cfEdge;dur=8,cfOrigin;dur=0,cfWorker;dur=91",,tiered,,HIT,br
request,us-east-1,15,13,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435398784,2026-05-10 17:49:58.784000+00:00,409354,200,33.03,160.98,1467160,7aa34f9009ec,HIT,9f9ac89a69acc9a4-IAD,29,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=6, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=6",HIT,baseline,,,br
request,us-east-1,16,13,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435399745,2026-05-10 17:49:59.745000+00:00,410315,200,174.46,182.05,1611297,3620188e336e,,9f9ac8a07a9fc9a4-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=94, percentiles;dur=3, render;dur=0, total;dur=97, cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=148",,tiered,,EXPIRED,br
request,us-east-1,10,13,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435402059,2026-05-10 17:50:02.059000+00:00,412629,200,128.98,147.39,1611297,3620188e336e,,9f9ac8aeeaeec9a4-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=13, percentiles;dur=7, render;dur=0, total;dur=20, cfEdge;dur=8,cfOrigin;dur=0,cfWorker;dur=97",,tiered,,HIT,br
request,us-east-1,3,13,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435402851,2026-05-10 17:50:02.851000+00:00,413421,200,274.2,433.39,1555450,7aa34f9009ec,,9f9ac8b3de3fc9a4-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=124, percentiles;dur=35, render;dur=0, total;dur=163, cfEdge;dur=7,cfOrigin;dur=0,cfWorker;dur=248",,baseline,,,br
request,us-east-1,14,13,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435403206,2026-05-10 17:50:03.206000+00:00,413776,200,213.5,214.14,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,11,13,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435403515,2026-05-10 17:50:03.515000+00:00,414085,200,172.73,173.34,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,13,13,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435406335,2026-05-10 17:50:06.335000+00:00,416905,200,121.42,171.31,1611297,3620188e336e,,9f9ac8c9aaccc9a4-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=10, percentiles;dur=4, render;dur=0, total;dur=14, cfEdge;dur=7,cfOrigin;dur=0,cfWorker;dur=95",,tiered,,HIT,br
request,us-east-1,9,14,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435413089,2026-05-10 17:50:13.089000+00:00,423659,200,62.89,78.14,1555450,7aa34f9009ec,HIT,9f9ac8f3ec930831-IAD,10,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=6, cfCacheStatus;desc=""HIT"", cfEdge;dur=15,cfOrigin;dur=0,cfWorker;dur=6",HIT,baseline,,,br
request,us-east-1,2,13,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435416056,2026-05-10 17:50:16.056000+00:00,426626,200,134.74,135.37,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,4,14,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435417202,2026-05-10 17:50:17.202000+00:00,427772,200,109.39,244.03,1611297,3620188e336e,,9f9ac90d9c6d6e25-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=10, percentiles;dur=7, render;dur=0, total;dur=17, cfEdge;dur=12,cfOrigin;dur=0,cfWorker;dur=65",,tiered,,HIT,br
request,us-east-1,12,14,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435419932,2026-05-10 17:50:19.932000+00:00,430502,200,32.56,55.48,1555450,7aa34f9009ec,HIT,9f9ac91e98d06e25-IAD,16,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,us-east-1,0,14,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435421954,2026-05-10 17:50:21.954000+00:00,432524,200,32.61,154.72,1555450,7aa34f9009ec,HIT,9f9ac92b3d376e25-IAD,18,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=9,cfOrigin;dur=0,cfWorker;dur=2",HIT,baseline,,,br
request,us-east-1,6,14,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435422852,2026-05-10 17:50:22.852000+00:00,433422,200,26.84,36.07,1555450,7aa34f9009ec,HIT,9f9ac930da046e25-IAD,19,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,us-east-1,16,14,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435428186,2026-05-10 17:50:28.186000+00:00,438756,200,123.44,258.46,1611297,3620188e336e,,9f9ac9525a0638e8-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=8, percentiles;dur=5, render;dur=0, total;dur=13, cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=70",,tiered,,HIT,br
request,us-east-1,7,15,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435428669,2026-05-10 17:50:28.669000+00:00,439239,200,83.99,97.35,1611297,3620188e336e,,9f9ac955397d38e8-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=7, percentiles;dur=3, render;dur=0, total;dur=10, cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=55",,tiered,,HIT,br
request,us-east-1,1,14,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435428965,2026-05-10 17:50:28.965000+00:00,439535,200,135.75,161.3,1611297,3620188e336e,,9f9ac9576f3938e8-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=6, percentiles;dur=3, render;dur=0, total;dur=9, cfEdge;dur=8,cfOrigin;dur=0,cfWorker;dur=46",,tiered,,HIT,br
request,us-east-1,5,14,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435429308,2026-05-10 17:50:29.308000+00:00,439878,200,196.78,198.08,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,8,14,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435432571,2026-05-10 17:50:32.571000+00:00,443141,200,148.73,149.37,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,14,14,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435433237,2026-05-10 17:50:33.237000+00:00,443807,200,211.54,212.16,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,15,14,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435433263,2026-05-10 17:50:33.263000+00:00,443833,200,220.87,261.58,1631326,7aa34f9009ec,,9f9ac971fe74e5b4-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=80, percentiles;dur=7, render;dur=0, total;dur=93, cfEdge;dur=16,cfOrigin;dur=0,cfWorker;dur=167",,baseline,,,br
request,us-east-1,10,14,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435434868,2026-05-10 17:50:34.868000+00:00,445438,200,244.33,260.35,1703503,fd89c2e60022,,9f9ac97bfc78e5b4-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=116, percentiles;dur=4, render;dur=0, total;dur=120, cfEdge;dur=7,cfOrigin;dur=0,cfWorker;dur=214",,tiered,,EXPIRED,br
request,us-east-1,11,14,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435437118,2026-05-10 17:50:37.118000+00:00,447688,200,246.43,247.16,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,3,14,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435437872,2026-05-10 17:50:37.872000+00:00,448442,200,35.86,54.13,1631326,7aa34f9009ec,HIT,9f9ac98eb886e5b4-IAD,4,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=6,cfOrigin;dur=0,cfWorker;dur=4",HIT,baseline,,,br
request,us-east-1,13,14,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435440925,2026-05-10 17:50:40.925000+00:00,451495,200,101.79,241.83,1703503,fd89c2e60022,,9f9ac9a1df6ce5b4-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=10, percentiles;dur=4, render;dur=0, total;dur=14, cfEdge;dur=7,cfOrigin;dur=0,cfWorker;dur=71",,tiered,,HIT,br
request,us-east-1,12,15,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435445675,2026-05-10 17:50:45.675000+00:00,456245,200,50.28,110.41,1631326,7aa34f9009ec,HIT,9f9ac9bf9d46147c-IAD,12,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=4, cfCacheStatus;desc=""HIT"", cfEdge;dur=10,cfOrigin;dur=0,cfWorker;dur=5",HIT,baseline,,,br
request,us-east-1,9,15,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435445719,2026-05-10 17:50:45.719000+00:00,456289,200,149.71,267.7,1631326,7aa34f9009ec,HIT,9f9ac9bfdc9dd68f-IAD,12,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=109,cfOrigin;dur=0,cfWorker;dur=9",HIT,baseline,,,br
request,us-east-1,4,15,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435446004,2026-05-10 17:50:46.004000+00:00,456574,200,97.52,141.51,1703503,fd89c2e60022,,9f9ac9c18a79147c-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=11, percentiles;dur=7, render;dur=0, total;dur=18, cfEdge;dur=7,cfOrigin;dur=0,cfWorker;dur=68",,tiered,,HIT,br
request,us-east-1,0,15,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435449671,2026-05-10 17:50:49.671000+00:00,460241,200,33.77,54.2,1631326,7aa34f9009ec,HIT,9f9ac9d87dd0147c-IAD,16,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=3, cfCacheStatus;desc=""HIT"", cfEdge;dur=5,cfOrigin;dur=0,cfWorker;dur=3",HIT,baseline,,,br
request,us-east-1,2,14,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435450036,2026-05-10 17:50:50.036000+00:00,460606,200,229.12,229.72,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,6,15,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435455027,2026-05-10 17:50:55.027000+00:00,465597,200,284.74,299.84,1631326,7aa34f9009ec,HIT,9f9ac9fa0feac9a4-IAD,21,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=7, cfCacheStatus;desc=""HIT"", cfEdge;dur=237,cfOrigin;dur=0,cfWorker;dur=18",HIT,baseline,,,br
request,us-east-1,5,15,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435457450,2026-05-10 17:50:57.450000+00:00,468020,200,160.47,161.07,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,7,16,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435458262,2026-05-10 17:50:58.262000+00:00,468832,200,198.24,205.05,1703503,fd89c2e60022,,9f9aca0e2b7ac9a4-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=18, percentiles;dur=7, render;dur=0, total;dur=25, cfEdge;dur=11,cfOrigin;dur=0,cfWorker;dur=166",,tiered,,HIT,br
request,us-east-1,8,15,D,https://gameonpaper.com/cfb/game/401628329,401628329,1778435458689,2026-05-10 17:50:58.689000+00:00,469259,200,133.58,134.96,5140,1243dbf05163,,,,,Apache/2.4.41 (Ubuntu),,,,,,gzip
request,us-east-1,15,15,A,https://sports.unseen-university.org/cfb/game/401520434?replay=1778434989&replay_duration=850&arch=baseline,401520434,1778435460101,2026-05-10 17:51:00.101000+00:00,470671,200,66.85,84.24,1631326,7aa34f9009ec,HIT,9f9aca19ae61c9a4-IAD,26,"public, max-age=14400, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"total;dur=5, cfCacheStatus;desc=""HIT"", cfEdge;dur=9,cfOrigin;dur=0,cfWorker;dur=5",HIT,baseline,,,br
request,us-east-1,1,15,B,https://sports.unseen-university.org/cfb/game/401403910?replay=1778434989&replay_duration=850&arch=tiered,401403910,1778435462780,2026-05-10 17:51:02.780000+00:00,473350,200,124.62,270.32,1703503,fd89c2e60022,,9f9aca2a6a07c9a4-IAD,,"public, max-age=30, s-maxage=30, stale-while-revalidate=60, stale-if-error=86400",cloudflare,"loadtest_pbp;dur=9, percentiles;dur=4, render;dur=0, total;dur=13, cfEdge;dur=8,cfOrigin;dur=0,cfWorker;dur=95",,tiered,,HIT,br
